,id,ftype,image_loc,mask_loc,height,width,area,aeroplane_sum,bicycle_sum,bird_sum,boat_sum,bottle_sum,bus_sum,car_sum,cat_sum,chair_sum,cow_sum,diningtable_sum,dog_sum,horse_sum,motorbike_sum,person_sum,pottedplant_sum,sheep_sum,sofa_sum,train_sum,tvmonitor_sum,background_sum,border_sum,major_label,major_num,aeroplane_prop,bicycle_prop,bird_prop,boat_prop,bottle_prop,bus_prop,car_prop,cat_prop,chair_prop,cow_prop,diningtable_prop,dog_prop,horse_prop,motorbike_prop,person_prop,pottedplant_prop,sheep_prop,sofa_prop,train_prop,tvmonitor_prop,background_prop,border_prop,aeroplane_cnt,bicycle_cnt,bird_cnt,boat_cnt,bottle_cnt,bus_cnt,car_cnt,cat_cnt,chair_cnt,cow_cnt,diningtable_cnt,dog_cnt,horse_cnt,motorbike_cnt,person_cnt,pottedplant_cnt,sheep_cnt,sofa_cnt,train_cnt,tvmonitor_cnt,background_cnt,border_cnt,use_image,cluster_num_16,random_rstate1_fold0,random_rstate1_fold1,random_rstate1_fold2,random_rstate1_fold3,random_rstate1_fold4,skf_prop_rstate1_fold0,skf_prop_rstate1_fold1,skf_prop_rstate1_fold2,skf_prop_rstate1_fold3,skf_prop_rstate1_fold4,skf_major_rstate1_fold0,skf_major_rstate1_fold1,skf_major_rstate1_fold2,skf_major_rstate1_fold3,skf_major_rstate1_fold4,random_rstate2_fold0,random_rstate2_fold1,random_rstate2_fold2,random_rstate2_fold3,random_rstate2_fold4,skf_prop_rstate2_fold0,skf_prop_rstate2_fold1,skf_prop_rstate2_fold2,skf_prop_rstate2_fold3,skf_prop_rstate2_fold4,skf_major_rstate2_fold0,skf_major_rstate2_fold1,skf_major_rstate2_fold2,skf_major_rstate2_fold3,skf_major_rstate2_fold4,random_rstate3_fold0,random_rstate3_fold1,random_rstate3_fold2,random_rstate3_fold3,random_rstate3_fold4,skf_prop_rstate3_fold0,skf_prop_rstate3_fold1,skf_prop_rstate3_fold2,skf_prop_rstate3_fold3,skf_prop_rstate3_fold4,skf_major_rstate3_fold0,skf_major_rstate3_fold1,skf_major_rstate3_fold2,skf_major_rstate3_fold3,skf_major_rstate3_fold4,random_rstate4_fold0,random_rstate4_fold1,random_rstate4_fold2,random_rstate4_fold3,random_rstate4_fold4,skf_prop_rstate4_fold0,skf_prop_rstate4_fold1,skf_prop_rstate4_fold2,skf_prop_rstate4_fold3,skf_prop_rstate4_fold4,skf_major_rstate4_fold0,skf_major_rstate4_fold1,skf_major_rstate4_fold2,skf_major_rstate4_fold3,skf_major_rstate4_fold4,random_rstate5_fold0,random_rstate5_fold1,random_rstate5_fold2,random_rstate5_fold3,random_rstate5_fold4,skf_prop_rstate5_fold0,skf_prop_rstate5_fold1,skf_prop_rstate5_fold2,skf_prop_rstate5_fold3,skf_prop_rstate5_fold4,skf_major_rstate5_fold0,skf_major_rstate5_fold1,skf_major_rstate5_fold2,skf_major_rstate5_fold3,skf_major_rstate5_fold4
211,2007_006900,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_006900.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_006900.png,375,500,187500,0,0,0,0,0,0,73706,0,0,0,0,0,0,0,0,0,0,0,0,0,104447,9347,car,7,0.0,0.0,0.0,0.0,0.0,0.0,0.39309866666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5570506666666667,0.04985066666666667,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,9,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train
212,2007_006944,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_006944.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_006944.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,0,800,0,0,0,57192,0,0,0,99758,8750,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004804804804804805,0.0,0.0,0.0,0.3434954954954955,0.0,0.0,0.0,0.5991471471471471,0.052552552552552555,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,True,7,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train
213,2007_007003,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007003.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007003.png,375,500,187500,0,0,0,0,0,4845,28416,0,0,0,0,0,0,0,0,0,0,0,0,0,140480,13759,car,7,0.0,0.0,0.0,0.0,0.0,0.02584,0.151552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7492266666666667,0.07338133333333334,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train
214,2007_007021,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007021.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007021.png,373,500,186500,0,0,0,0,3799,0,0,0,11321,0,86106,0,0,0,0,0,0,0,0,0,72984,12290,diningtable,11,0.0,0.0,0.0,0.0,0.020369973190348525,0.0,0.0,0.0,0.060702412868632705,0.0,0.46169436997319035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3913351206434316,0.06589812332439678,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,12,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train
215,2007_007048,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007048.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007048.png,332,500,166000,0,0,0,0,1439,0,0,0,0,0,0,0,0,0,40379,0,67088,0,0,0,42406,14688,sheep,17,0.0,0.0,0.0,0.0,0.008668674698795181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24324698795180724,0.0,0.404144578313253,0.0,0.0,0.0,0.2554578313253012,0.08848192771084337,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,7,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train
216,2007_007098,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007098.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007098.png,469,500,234500,0,0,0,0,0,0,0,84667,0,0,0,0,0,0,0,0,0,0,0,0,142886,6947,cat,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3610533049040512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.609321961620469,0.029624733475479743,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,3,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train
217,2007_007154,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007154.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007154.png,500,375,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52410,0,0,0,0,0,129435,5655,person,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27952,0.0,0.0,0.0,0.0,0.0,0.69032,0.03016,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,1,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train
218,2007_007230,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007230.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007230.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18056,0,0,0,164024,5420,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09629866666666667,0.0,0.0,0.0,0.8747946666666667,0.028906666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train
219,2007_007250,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007250.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007250.png,333,500,166500,0,0,0,0,1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28743,131667,4112,tvmonitor,20,0.0,0.0,0.0,0.0,0.01187987987987988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17263063063063064,0.7907927927927928,0.024696696696696697,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,15,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train
220,2007_007355,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007355.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007355.png,500,375,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,77994,25681,0,0,0,0,0,66474,17351,motorbike,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.415968,0.13696533333333333,0.0,0.0,0.0,0.0,0.0,0.354528,0.09253866666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,5,train,val,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train
221,2007_007387,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007387.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007387.png,333,500,166500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52023,0,108054,6423,train,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31245045045045045,0.0,0.648972972972973,0.03857657657657658,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,4,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train
222,2007_007398,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007398.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007398.png,283,500,141500,0,0,0,0,0,82742,0,0,0,0,0,0,0,0,6377,0,0,0,0,0,45400,6981,bus,6,0.0,0.0,0.0,0.0,0.0,0.5847491166077738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04506713780918728,0.0,0.0,0.0,0.0,0.0,0.32084805653710247,0.049335689045936396,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,6,train,train,train,train,val,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train
223,2007_007415,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007415.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007415.png,375,500,187500,0,0,0,40829,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,138737,7545,boat,4,0.0,0.0,0.0,0.21775466666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020746666666666665,0.0,0.0,0.0,0.0,0.0,0.7399306666666666,0.04024,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,0,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train
224,2007_007432,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007432.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007432.png,375,500,187500,0,0,0,0,0,0,0,0,14553,0,0,0,0,0,0,0,0,0,0,4461,163891,4595,chair,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.077616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023792,0.8740853333333334,0.024506666666666666,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train
225,2007_007447,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007447.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007447.png,375,500,187500,0,4518,0,0,0,0,673,0,0,0,0,0,0,0,5454,0,0,0,0,0,164053,12802,person,15,0.0,0.024096,0.0,0.0,0.0,0.0,0.0035893333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029088,0.0,0.0,0.0,0.0,0.0,0.8749493333333334,0.06827733333333333,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,0,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,val,train,train,train,train
226,2007_007480,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007480.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007480.png,305,500,152500,0,0,0,0,0,79269,0,0,0,0,0,0,0,0,4735,0,0,0,0,0,61132,7364,bus,6,0.0,0.0,0.0,0.0,0.0,0.5197967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031049180327868853,0.0,0.0,0.0,0.0,0.0,0.4008655737704918,0.04828852459016394,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,6,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train
227,2007_007481,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007481.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007481.png,332,500,166000,0,0,50076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111730,4194,bird,3,0.0,0.0,0.30166265060240965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6730722891566265,0.025265060240963855,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,val,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train
228,2007_007523,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007523.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007523.png,332,500,166000,0,0,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161673,2621,bird,3,0.0,0.0,0.01027710843373494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973933734939759,0.015789156626506023,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,0,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train
229,2007_007530,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007530.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007530.png,500,378,189000,0,0,0,0,0,0,0,5158,11475,0,0,0,0,0,0,0,0,0,0,14100,150727,7540,tvmonitor,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02729100529100529,0.060714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0746031746031746,0.7974973544973545,0.03989417989417989,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,0,train,train,train,train,val,val,train,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,train,train,train,val,train,train,val,train,train,val,train,train,train,train
230,2007_007585,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007585.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007585.png,500,500,250000,0,0,0,0,0,0,0,0,0,0,0,44443,0,0,0,0,0,0,0,0,195157,10400,dog,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.780628,0.0416,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,True,14,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,val,train,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,val,val,train,train,train,train,train,train,train,train,val,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train
231,2007_007591,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007591.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007591.png,500,333,166500,0,0,0,0,0,65966,9972,0,0,0,0,0,0,0,0,0,0,0,0,0,83035,7527,bus,6,0.0,0.0,0.0,0.0,0.0,0.3961921921921922,0.05989189189189189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4987087087087087,0.04520720720720721,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,6,val,train,train,train,train,train,train,train,train,val,train,train,train,train,val,train,train,val,train,train,train,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train
232,2007_007621,train,./data/VOCdevkit/VOC2012/JPEGImages/2007_007621.jpg,./data/VOCdevkit/VOC2012/SegmentationClass/2007_007621.png,375,500,187500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14742,0,0,0,169342,3416,sheep,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078624,0.0,0.0,0.0,0.9031573333333334,0.018218666666666668,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,True,0,train,train,train,val,train,train,train,val,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train,val,train,train,train,train,train,train,train,val,train,train,train,val,train,train,train,train,train,val,train,val,train,train,train,train,val,train,train,train,train,train,val,train,train,train,val,train,train,train,train,val,train,train,train,train
